841,6,43,313,755,54,666,210
842,2,6,313,976,31,72,1713
843,90,49,313,805,13,249,1502
844,4,1,314,206,20,238,754
845,18,26,314,837,36,230,1940
846,48,42,314,997,9,722,1832
847,45,42,314,265,7,281,955
848,92,45,314,104,37,546,1171
849,37,44,315,122,40,121,3
850,80,10,315,81,57,492,1850
851,99,49,315,1013,47,607,1889
852,19,21,315,840,21,562,74
853,59,16,315,585,17,320,867
854,56,21,316,631,62,880,629
855,43,25,316,812,63,105,1430
856,57,4,317,1073,52,648,1689
857,12,3,318,230,46,799,938
858,85,16,318,106,7,864,1024
859,56,30,318,170,49,575,1079
860,38,43,319,733,24,643,908
861,40,4,319,813,13,590,210
862,65,19,320,525,51,500,832
863,67,45,320,240,16,204,242
864,34,21,320,158,47,296,146
865,49,1,321,1055,53,323,144
866,36,2,323,321,20,66,957
867,29,14,323,402,20,111,553
868,17,46,324,776,13,16,41
869,2,19,324,680,5,393,1168
870,46,14,325,652,63,98,24
871,97,47,326,1159,41,336,1872
872,11,14,326,927,49,647,1056
873,85,15,326,404,63,506,56
874,53,11,326,1063,46,674,1958
875,54,26,326,51,36,863,638
876,26,15,327,138,39,372,287
877,17,24,327,348,58,619,1836
878,70,34,328,894,43,940,1772
879,41,38,328,28,47,119,183
880,18,25,328,1007,23,932,956
881,37,21,328,384,41,892,1629
882,5,26,329,793,47,147,977
883,78,22,330,1156,55,141,669
884,61,43,330,737,58,181,177
885,22,47,331,385,60,76,738
886,47,36,331,670,61,256,1228
887,29,33,331,774,62,287,307
888,87,40,332,884,60,953,1584
889,83,17,332,7,14,101,1417
890,19,38,332,202,42,828,79
891,11,28,333,1003,64,292,1181
892,2,25,333,98,44,623,1235
893,81,47,335,375,60,962,543
894,69,34,335,519,32,170,1293
895,96,31,335,739,24,436,911
896,45,43,337,471,34,89,1133
897,70,9,337,964,60,158,1247
898,28,49,337,703,53,641,535
899,40,25,337,896,22,311,1961
900,34,37,337,1076,3,601,1835
901,19,28,338,193,15,673,177
902,43,45,338,817,47,396,1718
903,77,48,338,980,3,988,1299
904,21,34,338,115,18,136,1527
905,1,11,338,828,39,392,1292
906,6,10,339,474,13,29,134
907,15,24,339,80,64,918,1961
908,27,7,339,239,48,962,170
909,3,10,339,105,64,832,1160
910,71,25,340,451,30,14,147
911,84,32,340,681,24,960,480
912,95,23,340,1114,8,74,1439
913,26,44,340,301,6,148,1644
914,78,42,340,99,3,567,937
915,91,38,341,709,6,27,141
916,75,43,341,716,34,60,1434
917,28,48,342,282,14,842,916
918,7,2,342,1038,9,840,950
919,29,26,342,1062,5,570,1032
920,9,17,342,244,38,162,1624
921,73,23,343,231,40,796,1451
922,21,31,343,1083,46,154,659
923,10,37,343,112,14,841,99
924,87,10,343,402,37,334,784
925,82,3,343,685,54,996,129
926,47,12,344,1182,2,209,1797
927,70,43,344,917,50,291,627
928,8,15,345,58,42,171,1451
929,65,38,345,571,17,852,489
930,19,34,345,483,37,568,1743
931,19,5,346,999,34,219,1282
932,26,27,346,951,4,961,1788
933,11,14,346,241,37,263,1817
934,11,16,347,793,35,272,828
935,13,42,347,808,5,169,642
936,17,34,348,786,33,366,376
937,7,19,349,352,5,767,1890
938,52,8,349,52,3,265,306
939,66,21,349,527,19,961,603
940,23,35,349,395,28,966,324
941,72,22,350,721,2,287,887
942,21,3,350,689,63,786,1404
943,17,18,350,633,26,152,42
944,97,23,351,97,31,673,1467
945,73,17,351,886,21,990,1381
946,78,50,351,103,55,257,508
947,79,29,351,651,54,19,1592
948,25,24,351,560,47,426,741
949,65,19,351,475,29,946,717
950,51,17,353,493,56,833,529
951,11,26,354,1038,20,764,991
952,82,25,355,1096,5,727,366
953,31,8,355,846,48,290,1873
954,78,36,355,1037,55,86,994
955,20,37,355,393,35,254,925
956,43,38,356,892,9,851,587
957,31,41,357,993,64,654,1979
958,49,45,357,316,17,937,209
959,91,22,358,572,5,35,435
960,22,42,358,402,5,895,1965
961,100,20,358,133,48,436,1897
962,83,18,359,106,8,95,1696
963,28,48,359,838,20,277,1437
964,45,12,359,1001,51,452,1141
965,82,45,360,151,24,548,1462
966,11,37,360,674,16,757,928
967,48,11,361,374,38,298,519
968,58,37,361,113,15,446,997
969,3,38,361,962,10,115,1742
970,20,30,361,1054,18,16,707
971,57,9,361,627,21,224,47
972,24,18,361,233,40,490,184
973,65,19,362,118,38,540,382
974,3,2,362,1188,39,694,293
975,18,12,362,120,9,900,1721
976,57,24,363,1086,56,785,1409
977,79,47,363,882,3,631,1246
978,39,12,363,219,49,292,1933
979,3,33,364,14,20,19,1935
980,7,2,364,42,55,562,276
981,81,29,365,823,9,492,1482
982,22,23,365,494,56,925,1701
983,15,40,365,215,42,12,1821
984,6,12,366,341,34,164,200
985,28,13,366,906,35,855,61
986,91,33,366,806,21,723,1113
987,2,22,367,274,33,613,381
988,42,49,367,870,16,689,676
989,33,32,368,586,38,23,1255
990,59,31,368,451,11,102,973
991,69,27,369,957,47,19,1965
992,18,2,369,601,11,877,1430
993,28,43,369,598,35,35,1890
994,24,49,369,435,28,574,1167
995,48,23,369,12,29,911,854
996,62,19,370,184,38,352,361
997,82,41,370,696,4,850,1337
998,3,15,370,283,22,947,527
999,67,4,370,367,43,509,1055
1000,91,42,370,283,16,600,39
1001,96,7,370,1129,37,674,1473
1002,57,27,371,602,58,537,464
1003,89,49,371,443,30,217,1495
1004,17,6,371,479,6,503,954
1005,80,4,371,696,11,360,1386
1006,100,3,371,216,52,816,1695
1007,11,4,372,1130,33,410,423
1008,69,43,373,711,59,51,875
1009,76,45,373,523,34,216,627
1010,12,30,374,1021,9,601,1189
1011,27,25,374,970,64,707,1292
1012,51,30,374,171,45,251,420
1013,38,9,376,1131,21,912,36
1014,23,17,377,1057,60,941,425
1015,15,44,377,968,27,854,1541
1016,84,8,377,626,38,569,174
1017,40,41,378,614,39,687,1528
1018,71,45,378,674,53,92,1124
1019,94,38,378,588,23,567,608
1020,50,29,378,1139,57,798,1258
1021,76,48,378,35,43,186,336
1022,59,7,378,425,51,400,1011
1023,77,6,378,1178,16,78,990
1024,99,12,378,163,47,2,444
1025,42,34,379,841,33,514,1061
1026,73,12,379,764,2,125,1799
1027,64,37,379,119,2,720,224
1028,20,39,379,1114,56,327,1151
1029,66,5,379,812,43,213,1243
1030,64,43,380,294,18,640,1654
1031,71,21,380,860,8,447,583
1032,83,4,381,21,21,283,454
1033,89,46,381,1178,58,451,1892
1034,100,37,382,276,42,507,820
1035,16,50,382,351,3,684,1725
1036,90,8,383,501,50,823,611
1037,99,37,383,570,20,774,1700
1038,2,48,383,1022,55,440,1397
1039,78,20,383,383,35,813,1271
1040,84,23,384,680,13,801,1902
1041,80,14,384,176,53,710,543
1042,88,8,385,112,51,756,218
1043,67,21,385,136,31,381,1272
1044,78,14,387,1139,34,458,1714
1045,49,50,388,966,64,717,23
1046,80,12,389,233,40,588,1663
1047,51,34,389,207,29,670,1463
1048,79,8,390,683,37,328,1360
1049,95,37,391,545,61,682,685
1050,55,41,391,361,49,86,1027
1051,29,15,391,184,60,251,1491
1052,80,4,391,37,41,103,589
1053,21,3,391,127,22,53,422
1054,12,29,392,422,36,332,1691
1055,79,1,392,918,4,235,1036
1056,9,45,394,214,51,420,1854
1057,48,11,394,583,16,522,302
1058,17,47,394,913,35,225,1915
1059,36,33,394,156,4,923,1432
1060,57,45,395,356,53,468,1159
1061,78,26,395,540,14,470,524
1062,86,23,395,232,24,196,963
1063,58,29,395,584,57,218,1961
1064,88,10,395,1110,3,796,412
1065,63,1,396,952,30,181,1748
1066,85,1,396,331,17,483,191
1067,65,40,397,324,25,682,3
1068,18,8,397,194,4,925,404
1069,44,25,397,531,52,218,808
1070,87,9,397,896,23,329,850
1071,99,49,397,610,10,370,193
1072,30,25,398,238,15,435,1998
1073,71,47,399,583,29,870,1468
1074,7,39,399,399,53,834,1276
1075,61,13,400,672,46,966,564
1076,58,5,400,227,22,932,1464
1077,44,20,400,547,8,748,1030
1078,5,41,400,650,44,378,907
1079,5,27,400,1119,8,585,643
1080,33,41,401,1105,11,427,568
1081,10,26,401,500,52,786,1980
1082,46,39,401,530,4,696,1925
1083,84,33,401,741,36,837,1015
1084,17,38,402,513,11,258,719
1085,34,21,402,567,50,365,1421
1086,26,8,403,290,61,214,367
1087,75,19,403,665,9,801,1217
1088,65,30,403,1001,3,349,221
1089,46,20,403,607,37,761,205
1090,64,43,403,253,7,751,1111
1091,76,20,404,22,47,821,1380
1092,16,26,405,777,61,618,22
1093,48,18,405,969,38,757,964
1094,93,7,406,535,53,213,1651
1095,33,19,406,577,28,295,644
1096,62,35,407,401,13,634,1456
1097,62,23,408,1032,34,367,1764
1098,32,34,408,274,49,477,1326
1099,25,12,408,466,62,857,830
1100,13,28,408,1009,29,61,48
1101,9,33,408,1120,45,688,321
1102,79,19,409,1105,48,650,402
1103,89,40,409,536,10,195,448
1104,25,15,410,111,30,838,351
1105,59,14,410,1148,50,854,461
1106,24,34,410,748,43,436,1023
1107,13,33,411,568,14,792,1149
1108,68,46,411,182,22,259,1705
1109,84,49,411,790,23,840,1741
1110,82,27,411,664,32,881,1631
1111,63,45,412,227,35,676,496
1112,91,46,412,243,41,735,1258
1113,29,38,413,859,18,990,7
1114,34,19,413,400,2,860,446
1115,2,18,413,11,60,883,1537
1116,88,7,413,142,9,66,168
1117,4,43,414,105,38,17,730
1118,7,15,416,959,51,238,810
1119,61,21,416,456,44,726,1192
1120,25,20,416,1055,54,320,1864
1121,70,48,416,109,32,847,39
1122,94,32,417,275,21,707,1135
1123,86,40,418,726,54,651,1971
1124,91,31,418,1066,60,233,356
1125,32,34,420,26,47,446,1038
1126,19,20,420,680,43,868,678
1127,20,15,420,312,54,502,525
1128,42,40,420,205,21,608,193
1129,84,10,420,852,35,896,1513
1130,63,14,421,572,50,256,419
1131,88,1,422,847,10,779,642
1132,90,1,422,10,56,666,105
1133,56,46,422,175,51,513,648
1134,45,9,422,810,24,636,1519
1135,17,37,423,501,64,85,918
1136,95,31,424,164,42,250,1619
1137,77,29,424,86,43,306,1442
1138,2,22,424,137,63,208,1632
1139,85,39,425,93,20,266,1144
1140,59,22,425,825,28,795,773
1141,16,29,425,401,58,848,1631
1142,100,36,426,515,14,20,409
1143,97,2,426,326,2,860,1062
1144,18,49,426,1169,46,343,490
1145,66,43,426,964,38,410,262
1146,32,9,427,1164,26,514,1701
1147,85,50,428,208,19,560,1796
1148,40,4,429,410,58,270,279
1149,14,3,429,416,18,935,1137
1150,21,33,429,654,20,329,1435
1151,33,5,430,16,2,100,1869
1152,92,32,430,130,9,723,817
1153,49,14,431,442,53,657,509
1154,19,11,431,1088,41,707,821
1155,10,37,432,642,63,102,1770
1156,94,49,432,875,30,365,1797
1157,72,26,433,345,23,566,1962
1158,60,35,433,566,1,553,1450
1159,35,23,433,288,42,411,659
1160,16,37,433,163,22,65,1637
1161,62,10,434,887,47,212,678
1162,46,45,434,110,25,213,1281
1163,100,44,434,1057,48,396,1651
1164,35,3,434,509,8,855,1792
1165,78,15,434,370,25,932,1370
1166,53,3,435,235,2,777,1705
1167,51,31,435,232,33,485,1778
1168,14,45,436,1158,32,887,432
1169,89,29,436,525,9,207,772
1170,26,29,438,828,32,960,1721
1171,40,40,438,961,18,923,1798
1172,97,49,438,68,35,526,645
1173,7,34,438,1182,6,575,1005
1174,88,43,439,74,33,720,200
1175,11,41,439,529,36,730,1985
1176,41,9,439,150,23,663,1403
1177,86,50,439,25,61,173,105
1178,14,50,439,534,27,270,459
1179,92,38,440,337,15,265,572
1180,79,32,440,873,24,183,1709
1181,31,22,440,1119,59,972,820
1182,23,25,441,749,46,809,1004
1183,20,13,441,510,8,646,1500
1184,34,42,441,790,45,867,250
1185,71,41,441,572,46,728,990
1186,79,41,441,949,45,863,969
1187,78,39,441,755,41,974,518
1188,18,41,442,865,29,279,82
1189,3,25,442,305,54,220,1911
1190,14,47,443,735,36,587,1613
1191,69,1,443,9,44,911,904
1192,55,22,444,1040,33,972,1897
1193,94,31,444,375,45,336,628
1194,51,49,444,327,37,961,1763
1195,79,38,444,283,29,548,1734
1196,51,47,444,631,6,596,1732
1197,64,31,444,564,35,761,943
1198,47,18,445,887,4,276,1516
1199,13,41,445,814,19,664,805
1200,3,30,445,713,45,846,1514
1201,90,22,445,262,31,82,24
1202,84,28,445,508,30,889,804
1203,35,15,445,159,30,67,26
1204,61,21,445,715,54,547,1502
1205,30,7,445,969,6,626,1692
1206,97,24,446,652,12,579,759
1207,5,35,446,763,56,527,1656
1208,83,24,446,21,36,512,1781
1209,61,5,446,895,25,515,782
1210,7,28,447,625,8,570,1733
1211,45,29,447,246,30,239,1463
1212,8,22,447,562,48,391,1552
1213,31,32,448,141,24,514,650
1214,17,24,448,265,41,853,661
1215,41,36,449,323,40,606,1379
1216,59,7,450,721,61,419,1289
1217,89,44,450,1107,57,189,414
1218,95,1,450,1151,12,965,671
1219,49,9,451,265,35,26,1022
1220,91,30,451,1054,33,241,1968
1221,90,41,451,876,63,115,351
1222,62,25,452,77,18,836,1285
1223,18,42,453,728,51,595,173
1224,86,7,453,349,27,347,1052
1225,8,26,454,894,27,65,1313
1226,6,3,455,900,43,621,1420
1227,33,21,455,411,45,445,1571
1228,65,31,455,139,64,287,1841
1229,27,5,457,770,53,194,373
1230,48,43,457,381,36,325,190
1231,33,1,457,811,2,740,1424
1232,80,35,458,1024,63,731,1721
1233,95,49,458,389,23,134,1106
1234,93,48,458,44,39,906,898
1235,7,37,458,51,16,809,957
1236,58,33,458,394,19,404,283
1237,61,27,458,913,30,468,1988
1238,27,26,460,1036,56,141,1524
1239,44,1,462,502,1,650,1733
1240,16,49,462,976,22,720,1319
1241,73,19,462,741,56,71,1776
1242,29,39,463,272,33,659,888
1243,26,22,463,824,7,694,1840
1244,21,5,464,166,19,207,673
1245,62,41,464,665,52,533,318
1246,72,4,464,581,16,150,474
1247,84,1,465,408,39,192,1132
1248,72,41,465,402,45,989,932
1249,39,33,466,334,21,945,1050
1250,100,20,466,381,39,962,548
1251,76,3,466,863,61,786,1737
1252,5,20,467,1056,7,609,799
1253,41,14,467,772,24,648,1409
1254,59,8,467,348,53,110,1226
1255,66,23,467,528,47,963,1887
1256,3,44,467,1063,11,152,1494
1257,75,36,467,642,52,194,1282
1258,51,28,468,554,2,980,414
1259,68,29,468,393,53,949,40
1260,12,6,468,624,59,5,1955
1261,65,6,468,659,37,981,1491
1262,53,4,469,526,31,500,1734
1263,35,40,470,541,18,2,991
1264,19,22,471,175,5,698,1147
1265,26,22,471,960,31,655,205
1266,10,7,472,889,22,53,1593
1267,58,18,472,896,7,845,157
1268,25,45,473,773,8,114,1993
1269,89,30,473,792,61,449,1056
1270,15,29,473,844,48,746,1492
1271,5,26,473,966,36,512,258
1272,27,26,474,267,40,609,1159
1273,66,3,474,1052,38,321,722
1274,78,11,474,899,46,50,674
1275,71,21,474,149,48,814,422
1276,25,46,474,728,7,539,1243
1277,53,44,475,161,5,955,1765
1278,20,1,477,213,24,103,331
1279,83,24,477,716,29,90,953
1280,24,43,477,795,3,820,1059
1281,52,14,477,72,28,306,1786
1282,1,19,478,493,55,190,496
1283,2,2,479,299,5,701,218
1284,87,3,479,629,43,453,1345
1285,95,5,479,150,11,378,1716
1286,42,42,480,978,39,724,687
1287,56,17,480,1066,36,468,140
1288,18,20,480,795,16,3,1372
1289,25,45,480,558,48,99,1289
1290,36,4,480,884,35,254,337
1291,88,11,482,54,9,351,1692
1292,22,50,482,151,37,780,848
1293,3,49,482,186,41,287,1972
1294,83,19,483,315,18,231,1630
1295,90,43,483,824,20,426,677
1296,77,15,483,119,34,859,290
1297,90,46,483,973,49,320,85
1298,41,30,483,71,4,834,257
1299,73,6,483,367,12,634,16
1300,41,3,483,233,41,125,1055
1301,9,14,483,580,21,499,587
1302,85,15,483,801,45,795,1966
1303,31,41,484,905,63,321,106
1304,37,15,485,28,52,201,1734
1305,8,2,485,985,38,261,355
1306,98,48,485,842,42,864,233
1307,83,50,486,35,39,105,1127
1308,94,40,486,711,8,144,1672
1309,42,30,486,257,35,879,810
1310,32,8,487,374,42,132,605
1311,95,1,487,763,30,38,905
1312,36,35,488,606,23,861,681
1313,38,35,488,346,23,157,661
1314,10,38,489,295,3,743,1460
1315,4,18,489,79,45,288,1376
1316,15,8,489,1034,21,586,341
1317,36,9,490,249,16,499,68
1318,57,21,490,741,62,728,1080
1319,21,14,490,891,59,116,1590
1320,46,11,491,691,50,664,1645
1321,23,25,491,1095,8,824,1017
1322,81,15,491,850,59,941,1832
1323,62,13,491,676,22,165,259
1324,61,47,492,243,27,871,1687
1325,68,36,492,973,14,304,216
1326,59,28,493,830,32,509,370
1327,95,3,494,14,21,597,1509
1328,66,17,494,540,38,443,1705
1329,46,47,494,755,31,419,1867
1330,71,4,495,607,12,124,145
1331,90,69,95,78,63,798,244
1332,77,22,495,617,51,252,278
1333,63,6,495,208,48,714,1269
1334,23,21,495,886,62,28,993
1335,6,17,496,989,20,325,1137
1336,57,46,496,213,28,453,1248
1337,62,41,496,178,41,625,1020
1338,35,23,497,1107,3,71,1374
1339,46,2,497,13,35,109,853
1340,65,17,497,481,6,34,1114
1341,74,38,497,567,49,945,1061
1342,94,40,498,1056,62,759,329
1343,37,50,499,289,58,245,56
1344,19,40,499,646,50,81,1410
1345,63,45,499,381,52,355,329
1346,32,25,499,222,4,128,917
1347,61,27,500,778,17,563,588
1348,15,14,500,798,2,931,1055
1349,82,14,500,625,37,150,110
1350,54,8,500,622,8,102,280
1351,27,34,500,276,53,772,272
1352,90,25,501,1108,12,300,48
1353,74,18,501,345,52,327,761
1354,88,32,502,53,61,195,184
1355,85,13,502,836,54,777,75
1356,19,37,502,747,32,594,75
1357,49,9,502,840,42,458,1449
1358,13,12,502,71,19,488,449
1359,90,49,503,632,53,686,248
1360,3,48,503,207,37,580,809
1361,22,12,503,317,25,233,590
1362,28,24,503,347,1,689,1596
1363,28,15,503,969,26,53,694
1364,57,8,503,777,18,218,726
1365,98,11,504,1170,16,544,638
1366,88,7,505,202,52,850,883
1367,9,35,505,964,25,877,917
1368,65,31,505,556,45,885,1768
1369,97,44,505,1085,5,112,800
1370,60,45,506,640,49,18,1001
1371,67,22,506,1002,52,111,1005
1372,34,20,506,661,4,475,814
1373,80,5,507,646,61,603,1229
1374,88,21,507,1041,28,882,619
1375,11,42,507,946,54,195,1725
1376,22,20,507,1122,30,939,391
1377,33,30,508,374,41,780,1016
1378,13,46,508,660,46,896,1557
1379,81,14,508,1026,26,997,645
1380,94,47,508,880,47,786,275
1381,58,3,509,84,18,459,2000
1382,6,12,509,191,10,52,1021
1383,3,20,510,557,22,715,1453
1384,54,1,510,284,27,530,1441
1385,60,3,511,478,28,14,260
1386,19,38,512,737,28,169,554
1387,3,26,513,796,13,557,1583
1388,15,23,513,749,10,428,1998
1389,1,12,514,204,16,52,419
1390,15,32,515,651,25,501,1476
1391,88,36,515,977,61,566,467
1392,50,11,515,1032,20,129,461
1393,71,12,515,461,61,823,1718
1394,30,2,516,955,20,200,1822
1395,18,45,516,632,34,928,987
1396,39,19,516,272,63,839,1426
1397,58,6,517,327,28,695,664
1398,19,1,517,443,2,736,621
1399,74,6,519,860,30,1,538
1400,8,47,519,737,29,862,683
1401,68,36,520,35,43,410,1987
1402,88,23,521,24,18,2,1162
1403,70,27,521,203,26,657,162
1404,56,23,522,198,52,652,958
1405,95,49,522,552,3,547,168
1406,72,21,523,280,44,985,1268
1407,100,18,523,856,44,259,426
1408,6,6,523,532,43,860,1374
1409,22,28,525,458,3,836,498
1410,47,25,525,415,57,993,1807
1411,93,46,525,615,27,70,174
1412,82,17,525,722,10,774,1172
1413,97,10,525,862,63,245,873
1414,16,9,525,837,50,380,456
1415,37,3,525,1050,32,509,64
1416,37,14,525,755,22,611,1104
1417,72,8,526,688,41,581,1957
1418,44,2,526,64,62,922,346
1419,17,24,526,56,22,760,793
1420,32,27,527,819,25,515,1534
1421,55,27,527,667,43,407,1862
1422,43,20,527,1102,27,257,586
1423,38,38,527,1145,34,163,1673
1424,13,28,527,912,46,930,359
1425,8,12,528,896,32,724,1854
1426,43,1,528,875,46,256,1216
1427,35,34,529,609,53,263,1405
1428,78,32,529,566,36,834,1146
1429,74,2,529,586,36,378,1690
1430,37,34,530,388,11,674,303
1431,71,12,530,893,25,888,972
1432,27,28,530,80,53,605,156
1433,39,10,531,335,61,798,1477
1434,1,17,531,665,41,962,653
1435,30,33,531,1063,15,826,1392
1436,66,8,531,318,41,896,903
1437,37,49,531,374,4,362,1753
1438,60,44,532,334,25,986,74
1439,63,24,532,800,42,519,924
1440,73,30,533,607,28,343,58
1441,50,15,533,506,48,811,1180
1442,75,41,533,407,4,375,1095
1443,33,46,533,694,7,446,781
1444,39,27,533,1004,11,100,313
1445,15,11,534,605,1,417,1260
1446,41,23,534,315,28,105,1361
1447,59,7,534,1166,13,78,662
1448,75,48,535,559,53,852,810
1449,99,5,535,1079,28,240,322
1450,7,3,536,514,29,503,793
1451,11,10,536,336,44,933,1713
1452,34,49,536,449,19,818,1989
1453,23,35,536,468,49,370,1755
1454,6,50,537,1077,13,813,1052
1455,20,35,537,975,31,682,573
1456,97,25,537,448,45,215,31
1457,80,44,537,803,55,613,1342
1458,87,41,538,1038,47,739,927
1459,70,44,538,676,50,167,622
1460,27,1,538,392,10,304,660
1461,3,12,538,893,47,285,1010
1462,6,33,538,799,6,475,1858
1463,72,21,539,425,61,995,830
1464,18,11,539,995,64,768,1674
1465,87,14,539,250,3,871,593
1466,90,5,540,1046,20,167,596
1467,71,42,540,1127,57,980,1850
1468,57,42,541,3,26,248,330
1469,17,48,541,869,12,737,452
1470,80,23,541,805,6,564,1671
1471,65,30,541,372,6,474,52
1472,44,14,542,74,53,467,189
1473,55,28,542,5,27,730,1559
1474,57,5,542,211,30,691,1305
1475,93,42,542,1094,8,121,1565
1476,94,50,543,1150,21,834,1228
1477,3,40,543,92,23,611,1484
1478,67,3,543,475,50,588,1209
1479,85,48,544,587,15,621,1994
1480,24,38,544,1179,28,42,1898
1481,54,16,545,504,47,730,1644
1482,5,5,546,605,17,515,518
1483,20,20,546,24,37,104,757
1484,42,9,546,318,54,5,1694
1485,91,17,546,650,39,588,1388
1486,72,40,546,1060,4,329,1247
1487,6,44,546,1063,56,623,52
1488,59,16,546,400,25,718,1818
1489,32,36,547,591,54,545,1426
1490,86,42,547,359,30,750,823
1491,4,18,549,828,55,460,1003
1492,55,39,549,489,63,532,810
1493,8,44,549,381,43,708,1855
1494,58,19,549,526,13,963,1604
1495,56,21,550,68,44,937,733
1496,22,23,550,154,45,177,611
1497,83,10,551,880,5,295,1743
1498,81,28,552,115,27,423,900
1499,90,23,552,17,30,727,1302
1500,75,2,553,695,17,318,1479
1501,78,3,553,1029,51,899,272
1502,25,14,553,586,57,502,585
1503,28,25,553,983,44,274,251
1504,61,26,553,26,32,986,1448
1505,19,40,553,728,12,272,650
1506,45,25,554,1105,37,699,66
1507,60,27,554,622,2,145,597
1508,38,23,554,1038,21,974,154
1509,11,20,554,369,8,236,907
1510,28,43,554,955,59,487,1537
1511,46,27,556,865,50,552,567
1512,2,23,557,235,44,320,1726
1513,87,35,557,167,58,130,1307
1514,51,8,558,210,40,995,217
1515,12,6,558,487,22,209,967
1516,16,15,558,495,21,613,412
1517,57,23,559,530,18,7,1820
1518,20,6,559,1029,38,968,1760
1519,71,13,560,706,41,231,400
1520,19,20,560,538,51,935,1992
1521,85,9,561,1155,6,251,328
1522,74,43,562,112,49,417,1220
1523,59,24,562,268,52,745,1896
1524,12,36,562,734,52,262,516
1525,87,25,562,995,45,712,974
1526,97,1,563,1153,39,475,1935
1527,27,36,563,731,11,861,872
1528,67,13,563,75,47,669,888
1529,24,9,563,520,47,301,1973
1530,4,49,563,618,18,219,1412
1531,37,35,564,303,54,618,641
1532,75,47,564,875,5,152,1388
1533,12,37,564,661,59,935,1174
1534,53,28,565,401,5,904,1114
1535,52,13,565,1027,33,625,1524
1536,45,21,565,725,30,514,1337
1537,84,30,565,1174,17,35,1427
1538,3,38,566,445,34,480,1217
1539,63,35,567,421,29,822,1576
1540,87,47,567,1078,23,990,627
1541,18,21,568,292,63,193,23
1542,45,4,568,679,36,734,1416
1543,31,2,568,614,64,485,1733
1544,8,10,568,882,59,754,431
1545,36,30,568,768,48,983,1074
1546,47,21,569,268,44,398,1759
1547,79,44,570,699,58,26,52
1548,67,49,570,329,59,531,257
1549,52,48,570,123,55,900,1492
1550,67,29,570,468,13,363,254
1551,14,8,570,1030,24,979,1029
1552,6,32,570,1072,44,533,343
1553,26,11,570,1039,18,762,187
1554,2,34,570,330,34,898,1737
1555,73,12,570,459,6,443,227
1556,85,50,571,60,45,414,1919
1557,72,26,571,674,37,877,1308
1558,27,34,571,827,45,794,910
1559,44,30,571,844,31,999,1426
1560,15,22,572,438,39,613,5
1561,38,23,572,569,15,533,1245
1562,89,10,572,794,44,640,189
1563,49,29,572,13,42,39,774
1564,54,3,573,830,63,47,1997
1565,71,15,573,857,11,573,1653
1566,2,7,574,647,52,797,17
1567,80,5,574,1037,35,27,699
1568,91,4,574,1146,25,58,1019
1569,80,45,575,648,20,847,1307
1570,68,47,575,287,44,10,1507
1571,50,30,575,577,23,978,483
1572,80,27,576,8,10,142,1169
1573,2,15,576,1040,55,331,1585
1574,10,32,576,173,29,202,622
1575,87,26,577,88,11,610,1017
1576,27,24,577,798,24,16,1356
1577,20,28,578,1045,39,761,207
1578,98,12,579,815,14,825,1087
1579,14,50,581,1166,38,678,460
1580,58,25,581,685,28,691,1320
1581,30,32,581,617,49,797,30
1582,20,13,582,787,44,895,164
1583,25,22,582,169,25,303,1559
1584,74,23,583,1126,3,135,639
1585,13,9,583,939,20,619,618
1586,77,20,583,885,5,333,366
1587,17,33,585,1005,62,850,604
1588,39,22,585,872,28,815,598
1589,78,27,585,61,42,403,450
1590,92,34,585,278,48,691,972
1591,86,22,586,868,15,165,1523
1592,99,4,586,1114,45,478,1100
1593,22,39,586,1171,58,107,709
1594,37,44,586,196,39,158,805
1595,7,14,587,714,38,249,987
1596,9,50,587,281,3,20,712
1597,4,25,587,671,25,164,543
1598,42,3,587,880,14,449,1644
1599,13,46,588,299,24,897,423
1600,43,14,588,1034,39,18,1813
1601,44,30,588,1157,28,108,153
1602,31,32,589,208,14,691,1739
1603,46,27,589,95,45,16,59
1604,63,18,589,638,32,181,120
1605,6,36,589,716,15,745,1299
1606,1,34,591,1045,8,306,120
1607,56,34,591,452,10,193,1474
1608,12,22,591,1083,9,383,1477
1609,33,31,592,1004,49,390,182
1610,22,29,592,375,19,809,539
1611,58,19,592,633,21,823,1786
1612,33,2,593,353,36,896,262
1613,20,30,593,648,13,498,524
1614,53,30,594,38,8,376,1660
1615,41,17,594,727,63,360,1677
1616,43,14,595,1155,56,388,1619
1617,24,16,595,524,37,676,492
1618,81,48,595,995,64,928,1990
1619,86,25,595,340,7,917,1445
1620,65,8,596,257,43,467,256
1621,68,14,597,364,46,520,1776
1622,52,14,597,870,4,716,1634
1623,89,17,598,821,64,148,199
1624,46,13,598,551,32,19,1414
1625,35,19,598,833,45,471,509
1626,68,18,598,278,31,780,135
1627,7,14,598,872,18,691,941
1628,53,23,599,88,10,708,1634
1629,57,21,599,22,42,370,1277
1630,17,4,600,590,10,451,417
1631,44,44,601,55,51,193,385
1632,78,8,602,957,64,880,64
1633,7,33,603,673,62,141,1174
1634,8,20,603,643,44,104,1333
1635,38,37,603,785,10,746,1084
1636,99,16,603,482,51,140,1985
1637,93,14,603,702,26,979,1191
1638,8,34,603,343,30,406,352
1639,67,7,603,409,28,129,1171
1640,25,23,603,804,53,850,1489
1641,69,29,603,378,11,428,839
1642,12,5,604,300,20,589,812
