751,92,38,284,615,53,582,1356,0
752,56,40,285,837,45,415,367,0
753,40,40,285,5,36,786,396,0
754,6,4,286,34,49,734,758,0
755,10,26,286,825,26,65,909,0
756,90,31,286,910,34,570,892,0
757,80,1,286,775,14,963,832,0
758,57,35,286,838,64,552,1425,0
759,71,2,288,157,41,223,1443,0
760,89,15,288,604,43,780,294,0
761,63,11,289,375,55,456,646,0
762,4,4,289,262,9,138,1672,0
763,63,46,289,896,57,35,1194,0
764,61,29,289,399,16,695,192,0
765,34,17,289,438,54,419,1705,0
766,61,27,290,25,60,871,1317,0
767,39,13,290,791,36,338,402,0
768,54,1,290,1121,36,974,1289,0
769,5,27,290,1057,39,527,1029,0
770,62,4,290,879,10,185,85,0
771,88,33,290,988,59,44,456,0
772,82,28,291,926,50,761,1971,0
773,65,40,291,739,37,894,385,0
774,46,15,291,43,3,588,480,0
775,2,34,292,220,4,167,1915,0
776,18,31,292,196,44,146,1361,0
777,73,5,293,295,45,490,1761,0
778,97,39,294,71,54,188,825,0
779,97,25,294,480,41,255,62,0
780,85,38,294,312,2,184,1351,0
781,78,49,295,1129,29,152,1100,0
782,57,3,295,579,7,541,1884,0
783,11,3,296,232,47,67,1527,0
784,5,1,296,113,20,292,1830,0
785,41,9,296,916,61,853,1141,0
786,19,21,296,1134,44,389,923,0
787,17,4,296,283,24,761,746,0
788,8,37,296,284,17,87,1922,0
789,72,8,297,812,53,635,333,0
790,74,1,297,368,4,31,1899,0
791,20,18,297,451,61,812,1141,0
792,28,4,297,502,41,199,1542,0
793,34,38,298,727,2,777,808,0
794,77,3,298,307,52,368,697,0
795,21,41,298,1021,52,498,628,0
796,51,13,298,505,45,963,1852,0
797,75,31,298,839,53,1000,1867,0
798,48,28,299,804,55,331,87,0
799,70,50,299,638,49,301,635,0
800,33,26,299,1003,33,410,816,0
801,10,22,299,212,58,248,1005,10
802,47,29,299,145,3,499,131,0
803,90,22,299,678,24,382,595,0
804,73,27,300,843,53,996,1995,0
805,65,6,300,575,48,537,960,0
806,60,19,300,1168,2,766,195,0
807,48,27,301,271,13,845,740,0
808,33,40,301,419,2,336,749,0
809,43,17,302,83,10,297,740,0
810,89,21,302,980,46,109,1635,0
811,44,16,303,1105,20,449,1840,0
812,52,15,303,778,31,813,12,0
813,79,46,304,151,43,749,351,0
814,12,47,304,89,5,491,1285,0
815,82,29,304,607,39,657,1038,0
816,42,29,305,490,53,993,1771,0
817,15,29,305,56,37,827,1953,0
818,78,34,305,147,44,470,241,0
819,73,48,305,13,39,706,307,0
820,94,17,305,845,38,839,434,0
821,20,50,306,954,32,765,672,0
822,32,49,306,736,32,536,1828,0
823,15,44,306,4,52,411,1734,0
824,57,44,306,1075,19,63,786,0
825,96,17,306,415,56,937,1897,0
826,13,34,307,1178,53,3,1378,0
827,22,5,307,596,61,378,1667,0
828,62,41,307,240,41,298,441,0
829,93,22,308,372,29,80,1964,0
830,43,49,308,36,5,457,424,0
831,79,15,308,1018,48,933,806,0
832,47,15,308,919,9,865,1517,0
833,37,43,309,695,23,372,791,0
834,40,12,310,1096,23,760,170,0
835,99,22,310,746,31,779,273,0
836,94,49,311,1050,59,209,559,10
837,86,41,311,810,56,625,1658,0
838,43,19,312,605,29,210,1256,0
839,63,39,312,601,35,315,434,0
840,68,4,312,570,11,919,1127,0
841,6,43,313,755,54,666,210,0
842,2,6,313,976,31,72,1713,0
843,90,49,313,805,13,249,1502,0
844,4,1,314,206,20,238,754,0
845,18,26,314,837,36,230,1940,0
846,48,42,314,997,9,722,1832,0
847,45,42,314,265,7,281,955,0
848,92,45,314,104,37,546,1171,0
849,37,44,315,122,40,121,3,0
850,80,10,315,81,57,492,1850,0
851,99,49,315,1013,47,607,1889,0
852,19,21,315,840,21,562,74,0
853,59,16,315,585,17,320,867,0
854,56,21,316,631,62,880,629,0
855,43,25,316,812,63,105,1430,0
856,57,4,317,1073,52,648,1689,0
857,12,3,318,230,46,799,938,0
858,85,16,318,106,7,864,1024,0
859,56,30,318,170,49,575,1079,10
860,38,43,319,733,24,643,908,0
861,40,4,319,813,13,590,210,0
862,65,19,320,525,51,500,832,0
863,67,45,320,240,16,204,242,0
864,34,21,320,158,47,296,146,0
865,49,1,321,1055,53,323,144,0
866,36,2,323,321,20,66,957,0
867,29,14,323,402,20,111,553,0
868,17,46,324,776,13,16,41,0
869,2,19,324,680,5,393,1168,0
870,46,14,325,652,63,98,24,0
871,97,47,326,1159,41,336,1872,0
872,11,14,326,927,49,647,1056,0
873,85,15,326,404,63,506,56,0
874,53,11,326,1063,46,674,1958,0
875,54,26,326,51,36,863,638,0
876,26,15,327,138,39,372,287,10
877,17,24,327,348,58,619,1836,0
878,70,34,328,894,43,940,1772,0
879,41,38,328,28,47,119,183,0
880,18,25,328,1007,23,932,956,0
881,37,21,328,384,41,892,1629,0
882,5,26,329,793,47,147,977,0
883,78,22,330,1156,55,141,669,0
884,61,43,330,737,58,181,177,0
885,22,47,331,385,60,76,738,0
886,47,36,331,670,61,256,1228,0
887,29,33,331,774,62,287,307,0
888,87,40,332,884,60,953,1584,0
889,83,17,332,7,14,101,1417,0
890,19,38,332,202,42,828,79,0
891,11,28,333,1003,64,292,1181,0
892,2,25,333,98,44,623,1235,0
893,81,47,335,375,60,962,543,0
894,69,34,335,519,32,170,1293,0
895,96,31,335,739,24,436,911,0
896,45,43,337,471,34,89,1133,0
897,70,9,337,964,60,158,1247,0
898,28,49,337,703,53,641,535,0
899,40,25,337,896,22,311,1961,0
900,34,37,337,1076,3,601,1835,0
901,19,28,338,193,15,673,177,0
902,43,45,338,817,47,396,1718,0
903,77,48,338,980,3,988,1299,0
904,21,34,338,115,18,136,1527,0
905,1,11,338,828,39,392,1292,0
906,6,10,339,474,13,29,134,0
907,15,24,339,80,64,918,1961,0
908,27,7,339,239,48,962,170,0
909,3,10,339,105,64,832,1160,0
910,71,25,340,451,30,14,147,0
911,84,32,340,681,24,960,480,0
912,95,23,340,1114,8,74,1439,0
913,26,44,340,301,6,148,1644,0
914,78,42,340,99,3,567,937,0
915,91,38,341,709,6,27,141,10
916,75,43,341,716,34,60,1434,0
917,28,48,342,282,14,842,916,0
918,7,2,342,1038,9,840,950,0
919,29,26,342,1062,5,570,1032,0
920,9,17,342,244,38,162,1624,0
921,73,23,343,231,40,796,1451,0
922,21,31,343,1083,46,154,659,0
923,10,37,343,112,14,841,99,0
924,87,10,343,402,37,334,784,0
925,82,3,343,685,54,996,129,0
926,47,12,344,1182,2,209,1797,0
927,70,43,344,917,50,291,627,10
928,8,15,345,58,42,171,1451,0
929,65,38,345,571,17,852,489,0
930,19,34,345,483,37,568,1743,0
931,19,5,346,999,34,219,1282,0
932,26,27,346,951,4,961,1788,0
933,11,14,346,241,37,263,1817,0
934,11,16,347,793,35,272,828,0
935,13,42,347,808,5,169,642,0
936,17,34,348,786,33,366,376,0
937,7,19,349,352,5,767,1890,0
938,52,8,349,52,3,265,306,0
939,66,21,349,527,19,961,603,0
940,23,35,349,395,28,966,324,0
941,72,22,350,721,2,287,887,0
942,21,3,350,689,63,786,1404,0
943,17,18,350,633,26,152,42,0
944,97,23,351,97,31,673,1467,0
945,73,17,351,886,21,990,1381,0
946,78,50,351,103,55,257,508,0
947,79,29,351,651,54,19,1592,0
948,25,24,351,560,47,426,741,0
949,65,19,351,475,29,946,717,10
950,51,17,353,493,56,833,529,0
951,11,26,354,1038,20,764,991,0
952,82,25,355,1096,5,727,366,0
953,31,8,355,846,48,290,1873,0
954,78,36,355,1037,55,86,994,0
955,20,37,355,393,35,254,925,0
956,43,38,356,892,9,851,587,0
957,31,41,357,993,64,654,1979,0
958,49,45,357,316,17,937,209,0
959,91,22,358,572,5,35,435,0
960,22,42,358,402,5,895,1965,0
961,100,20,358,133,48,436,1897,0
962,83,18,359,106,8,95,1696,0
963,28,48,359,838,20,277,1437,0
964,45,12,359,1001,51,452,1141,0
965,82,45,360,151,24,548,1462,0
966,11,37,360,674,16,757,928,0
967,48,11,361,374,38,298,519,0
968,58,37,361,113,15,446,997,0
969,3,38,361,962,10,115,1742,0
970,20,30,361,1054,18,16,707,0
971,57,9,361,627,21,224,47,0
972,24,18,361,233,40,490,184,0
973,65,19,362,118,38,540,382,0
974,3,2,362,1188,39,694,293,0
975,18,12,362,120,9,900,1721,0
976,57,24,363,1086,56,785,1409,10
977,79,47,363,882,3,631,1246,0
978,39,12,363,219,49,292,1933,0
979,3,33,364,14,20,19,1935,0
980,7,2,364,42,55,562,276,0
981,81,29,365,823,9,492,1482,0
982,22,23,365,494,56,925,1701,0
983,15,40,365,215,42,12,1821,0
984,6,12,366,341,34,164,200,0
985,28,13,366,906,35,855,61,0
986,91,33,366,806,21,723,1113,0
987,2,22,367,274,33,613,381,0
988,42,49,367,870,16,689,676,0
989,33,32,368,586,38,23,1255,0
990,59,31,368,451,11,102,973,0
991,69,27,369,957,47,19,1965,0
992,18,2,369,601,11,877,1430,0
993,28,43,369,598,35,35,1890,0
994,24,49,369,435,28,574,1167,0
995,48,23,369,12,29,911,854,0
996,62,19,370,184,38,352,361,0
997,82,41,370,696,4,850,1337,0
998,3,15,370,283,22,947,527,0
999,67,4,370,367,43,509,1055,0
1000,91,42,370,283,16,600,39,0
1001,96,7,370,1129,37,674,1473,0
1002,57,27,371,602,58,537,464,0
1003,89,49,371,443,30,217,1495,0
1004,17,6,371,479,6,503,954,0
1005,80,4,371,696,11,360,1386,0
1006,100,3,371,216,52,816,1695,0
1007,11,4,372,1130,33,410,423,0
1008,69,43,373,711,59,51,875,0
1009,76,45,373,523,34,216,627,0
1010,12,30,374,1021,9,601,1189,0
1011,27,25,374,970,64,707,1292,0
1012,51,30,374,171,45,251,420,0
1013,38,9,376,1131,21,912,36,0
1014,23,17,377,1057,60,941,425,0
1015,15,44,377,968,27,854,1541,0
1016,84,8,377,626,38,569,174,0
1017,40,41,378,614,39,687,1528,0
1018,71,45,378,674,53,92,1124,0
1019,94,38,378,588,23,567,608,0
1020,50,29,378,1139,57,798,1258,0
1021,76,48,378,35,43,186,336,0
1022,59,7,378,425,51,400,1011,10
1023,77,6,378,1178,16,78,990,0
1024,99,12,378,163,47,2,444,0
1025,42,34,379,841,33,514,1061,0
1026,73,12,379,764,2,125,1799,0
1027,64,37,379,119,2,720,224,0
1028,20,39,379,1114,56,327,1151,0
1029,66,5,379,812,43,213,1243,0
1030,64,43,380,294,18,640,1654,0
1031,71,21,380,860,8,447,583,0
1032,83,4,381,21,21,283,454,0
1033,89,46,381,1178,58,451,1892,0
1034,100,37,382,276,42,507,820,0
1035,16,50,382,351,3,684,1725,0
1036,90,8,383,501,50,823,611,0
1037,99,37,383,570,20,774,1700,10
1038,2,48,383,1022,55,440,1397,0
1039,78,20,383,383,35,813,1271,10
1040,84,23,384,680,13,801,1902,0
1041,80,14,384,176,53,710,543,0
1042,88,8,385,112,51,756,218,0
1043,67,21,385,136,31,381,1272,0
1044,78,14,387,1139,34,458,1714,0
1045,49,50,388,966,64,717,23,0
1046,80,12,389,233,40,588,1663,0
1047,51,34,389,207,29,670,1463,0
1048,79,8,390,683,37,328,1360,0
1049,95,37,391,545,61,682,685,0
1050,55,41,391,361,49,86,1027,0
1051,29,15,391,184,60,251,1491,0
1052,80,4,391,37,41,103,589,0
1053,21,3,391,127,22,53,422,0
1054,12,29,392,422,36,332,1691,0
1055,79,1,392,918,4,235,1036,0
1056,9,45,394,214,51,420,1854,0
1057,48,11,394,583,16,522,302,0
1058,17,47,394,913,35,225,1915,0
1059,36,33,394,156,4,923,1432,0
1060,57,45,395,356,53,468,1159,0
1061,78,26,395,540,14,470,524,0
1062,86,23,395,232,24,196,963,0
1063,58,29,395,584,57,218,1961,0
1064,88,10,395,1110,3,796,412,0
1065,63,1,396,952,30,181,1748,0
1066,85,1,396,331,17,483,191,0
1067,65,40,397,324,25,682,3,0
1068,18,8,397,194,4,925,404,0
1069,44,25,397,531,52,218,808,0
1070,87,9,397,896,23,329,850,0
1071,99,49,397,610,10,370,193,0
1072,30,25,398,238,15,435,1998,0
1073,71,47,399,583,29,870,1468,0
1074,7,39,399,399,53,834,1276,0
1075,61,13,400,672,46,966,564,0
1076,58,5,400,227,22,932,1464,20
1077,44,20,400,547,8,748,1030,0
1078,5,41,400,650,44,378,907,0
1079,5,27,400,1119,8,585,643,0
1080,33,41,401,1105,11,427,568,0
1081,10,26,401,500,52,786,1980,0
1082,46,39,401,530,4,696,1925,0
1083,84,33,401,741,36,837,1015,0
1084,17,38,402,513,11,258,719,0
1085,34,21,402,567,50,365,1421,10
1086,26,8,403,290,61,214,367,0
1087,75,19,403,665,9,801,1217,0
1088,65,30,403,1001,3,349,221,0
1089,46,20,403,607,37,761,205,0
1090,64,43,403,253,7,751,1111,0
1091,76,20,404,22,47,821,1380,0
1092,16,26,405,777,61,618,22,0
1093,48,18,405,969,38,757,964,0
1094,93,7,406,535,53,213,1651,0
1095,33,19,406,577,28,295,644,0
1096,62,35,407,401,13,634,1456,0
1097,62,23,408,1032,34,367,1764,0
1098,32,34,408,274,49,477,1326,0
1099,25,12,408,466,62,857,830,0
1100,13,28,408,1009,29,61,48,0
1101,9,33,408,1120,45,688,321,0
1102,79,19,409,1105,48,650,402,0
1103,89,40,409,536,10,195,448,0
1104,25,15,410,111,30,838,351,0
1105,59,14,410,1148,50,854,461,0
1106,24,34,410,748,43,436,1023,0
1107,13,33,411,568,14,792,1149,0
1108,68,46,411,182,22,259,1705,0
1109,84,49,411,790,23,840,1741,0
1110,82,27,411,664,32,881,1631,0
1111,63,45,412,227,35,676,496,0
1112,91,46,412,243,41,735,1258,0
1113,29,38,413,859,18,990,7,0
1114,34,19,413,400,2,860,446,0
1115,2,18,413,11,60,883,1537,0
1116,88,7,413,142,9,66,168,0
1117,4,43,414,105,38,17,730,0
1118,7,15,416,959,51,238,810,0
1119,61,21,416,456,44,726,1192,0
1120,25,20,416,1055,54,320,1864,0
1121,70,48,416,109,32,847,39,0
1122,94,32,417,275,21,707,1135,0
1123,86,40,418,726,54,651,1971,0
1124,91,31,418,1066,60,233,356,10
1125,32,34,420,26,47,446,1038,0
1126,19,20,420,680,43,868,678,0
1127,20,15,420,312,54,502,525,0
1128,42,40,420,205,21,608,193,0
1129,84,10,420,852,35,896,1513,0
1130,63,14,421,572,50,256,419,0
1131,88,1,422,847,10,779,642,0
1132,90,1,422,10,56,666,105,0
1133,56,46,422,175,51,513,648,0
1134,45,9,422,810,24,636,1519,0
1135,17,37,423,501,64,85,918,0
1136,95,31,424,164,42,250,1619,0
1137,77,29,424,86,43,306,1442,0
1138,2,22,424,137,63,208,1632,0
1139,85,39,425,93,20,266,1144,0
1140,59,22,425,825,28,795,773,0
1141,16,29,425,401,58,848,1631,0
1142,100,36,426,515,14,20,409,0
1143,97,2,426,326,2,860,1062,0
1144,18,49,426,1169,46,343,490,0
1145,66,43,426,964,38,410,262,0
1146,32,9,427,1164,26,514,1701,0
1147,85,50,428,208,19,560,1796,0
1148,40,4,429,410,58,270,279,0
1149,14,3,429,416,18,935,1137,0
1150,21,33,429,654,20,329,1435,0
1151,33,5,430,16,2,100,1869,0
1152,92,32,430,130,9,723,817,0
1153,49,14,431,442,53,657,509,0
1154,19,11,431,1088,41,707,821,0
1155,10,37,432,642,63,102,1770,0
1156,94,49,432,875,30,365,1797,0
1157,72,26,433,345,23,566,1962,0
1158,60,35,433,566,1,553,1450,0
1159,35,23,433,288,42,411,659,0
1160,16,37,433,163,22,65,1637,0
1161,62,10,434,887,47,212,678,0
1162,46,45,434,110,25,213,1281,0
1163,100,44,434,1057,48,396,1651,0
1164,35,3,434,509,8,855,1792,0
1165,78,15,434,370,25,932,1370,0
1166,53,3,435,235,2,777,1705,0
1167,51,31,435,232,33,485,1778,0
1168,14,45,436,1158,32,887,432,10
1169,89,29,436,525,9,207,772,0
1170,26,29,438,828,32,960,1721,0
1171,40,40,438,961,18,923,1798,0
1172,97,49,438,68,35,526,645,0
1173,7,34,438,1182,6,575,1005,0
1174,88,43,439,74,33,720,200,0
1175,11,41,439,529,36,730,1985,0
1176,41,9,439,150,23,663,1403,10
1177,86,50,439,25,61,173,105,0
1178,14,50,439,534,27,270,459,0
1179,92,38,440,337,15,265,572,0
1180,79,32,440,873,24,183,1709,0
1181,31,22,440,1119,59,972,820,0
1182,23,25,441,749,46,809,1004,0
1183,20,13,441,510,8,646,1500,0
1184,34,42,441,790,45,867,250,0
1185,71,41,441,572,46,728,990,0
1186,79,41,441,949,45,863,969,0
1187,78,39,441,755,41,974,518,0
1188,18,41,442,865,29,279,82,0
1189,3,25,442,305,54,220,1911,0
1190,14,47,443,735,36,587,1613,0
1191,69,1,443,9,44,911,904,0
1192,55,22,444,1040,33,972,1897,0
1193,94,31,444,375,45,336,628,0
1194,51,49,444,327,37,961,1763,0
1195,79,38,444,283,29,548,1734,0
1196,51,47,444,631,6,596,1732,0
1197,64,31,444,564,35,761,943,0
1198,47,18,445,887,4,276,1516,0
1199,13,41,445,814,19,664,805,0
1200,3,30,445,713,45,846,1514,0
1201,90,22,445,262,31,82,24,0
1202,84,28,445,508,30,889,804,0
1203,35,15,445,159,30,67,26,0
1204,61,21,445,715,54,547,1502,0
1205,30,7,445,969,6,626,1692,0
1206,97,24,446,652,12,579,759,0
1207,5,35,446,763,56,527,1656,0
1208,83,24,446,21,36,512,1781,0
1209,61,5,446,895,25,515,782,0
1210,7,28,447,625,8,570,1733,0
1211,45,29,447,246,30,239,1463,0
1212,8,22,447,562,48,391,1552,0
1213,31,32,448,141,24,514,650,0
1214,17,24,448,265,41,853,661,0
1215,41,36,449,323,40,606,1379,0
1216,59,7,450,721,61,419,1289,0
1217,89,44,450,1107,57,189,414,0
1218,95,1,450,1151,12,965,671,0
1219,49,9,451,265,35,26,1022,0
1220,91,30,451,1054,33,241,1968,0
1221,90,41,451,876,63,115,351,0
1222,62,25,452,77,18,836,1285,0
1223,18,42,453,728,51,595,173,0
1224,86,7,453,349,27,347,1052,0
1225,8,26,454,894,27,65,1313,0
1226,6,3,455,900,43,621,1420,0
1227,33,21,455,411,45,445,1571,0
1228,65,31,455,139,64,287,1841,0
1229,27,5,457,770,53,194,373,0
1230,48,43,457,381,36,325,190,0
1231,33,1,457,811,2,740,1424,0
1232,80,35,458,1024,63,731,1721,0
1233,95,49,458,389,23,134,1106,0
1234,93,48,458,44,39,906,898,0
1235,7,37,458,51,16,809,957,0
1236,58,33,458,394,19,404,283,0
1237,61,27,458,913,30,468,1988,0
1238,27,26,460,1036,56,141,1524,0
1239,44,1,462,502,1,650,1733,0
1240,16,49,462,976,22,720,1319,0
1241,73,19,462,741,56,71,1776,20
1242,29,39,463,272,33,659,888,0
1243,26,22,463,824,7,694,1840,0
1244,21,5,464,166,19,207,673,0
1245,62,41,464,665,52,533,318,0
1246,72,4,464,581,16,150,474,0
1247,84,1,465,408,39,192,1132,0
1248,72,41,465,402,45,989,932,0
1249,39,33,466,334,21,945,1050,0
1250,100,20,466,381,39,962,548,0
1251,76,3,466,863,61,786,1737,0
1252,5,20,467,1056,7,609,799,10
1253,41,14,467,772,24,648,1409,0
1254,59,8,467,348,53,110,1226,0
1255,66,23,467,528,47,963,1887,0
1256,3,44,467,1063,11,152,1494,0
1257,75,36,467,642,52,194,1282,0
1258,51,28,468,554,2,980,414,0
1259,68,29,468,393,53,949,40,0
1260,12,6,468,624,59,5,1955,0
1261,65,6,468,659,37,981,1491,10
1262,53,4,469,526,31,500,1734,0
1263,35,40,470,541,18,2,991,0
1264,19,22,471,175,5,698,1147,0
1265,26,22,471,960,31,655,205,0
1266,10,7,472,889,22,53,1593,0
1267,58,18,472,896,7,845,157,0
1268,25,45,473,773,8,114,1993,0
1269,89,30,473,792,61,449,1056,0
1270,15,29,473,844,48,746,1492,0
1271,5,26,473,966,36,512,258,0
1272,27,26,474,267,40,609,1159,0
1273,66,3,474,1052,38,321,722,0
1274,78,11,474,899,46,50,674,0
1275,71,21,474,149,48,814,422,0
1276,25,46,474,728,7,539,1243,0
1277,53,44,475,161,5,955,1765,0
1278,20,1,477,213,24,103,331,0
1279,83,24,477,716,29,90,953,0
1280,24,43,477,795,3,820,1059,0
1281,52,14,477,72,28,306,1786,0
1282,1,19,478,493,55,190,496,0
1283,2,2,479,299,5,701,218,0
1284,87,3,479,629,43,453,1345,0
1285,95,5,479,150,11,378,1716,0
1286,42,42,480,978,39,724,687,0
1287,56,17,480,1066,36,468,140,0
1288,18,20,480,795,16,3,1372,0
1289,25,45,480,558,48,99,1289,0
1290,36,4,480,884,35,254,337,0
1291,88,11,482,54,9,351,1692,0
1292,22,50,482,151,37,780,848,10
1293,3,49,482,186,41,287,1972,0
1294,83,19,483,315,18,231,1630,0
1295,90,43,483,824,20,426,677,0
1296,77,15,483,119,34,859,290,0
1297,90,46,483,973,49,320,85,0
1298,41,30,483,71,4,834,257,0
1299,73,6,483,367,12,634,16,0
1300,41,3,483,233,41,125,1055,0
1301,9,14,483,580,21,499,587,0
1302,85,15,483,801,45,795,1966,20
1303,31,41,484,905,63,321,106,0
1304,37,15,485,28,52,201,1734,0
1305,8,2,485,985,38,261,355,0
1306,98,48,485,842,42,864,233,0
1307,83,50,486,35,39,105,1127,0
1308,94,40,486,711,8,144,1672,0
1309,42,30,486,257,35,879,810,0
1310,32,8,487,374,42,132,605,0
1311,95,1,487,763,30,38,905,0
1312,36,35,488,606,23,861,681,0
1313,38,35,488,346,23,157,661,0
1314,10,38,489,295,3,743,1460,0
1315,4,18,489,79,45,288,1376,0
1316,15,8,489,1034,21,586,341,0
1317,36,9,490,249,16,499,68,0
1318,57,21,490,741,62,728,1080,0
1319,21,14,490,891,59,116,1590,0
1320,46,11,491,691,50,664,1645,0
1321,23,25,491,1095,8,824,1017,0
1322,81,15,491,850,59,941,1832,0
1323,62,13,491,676,22,165,259,0
1324,61,47,492,243,27,871,1687,0
1325,68,36,492,973,14,304,216,0
1326,59,28,493,830,32,509,370,0
1327,95,3,494,14,21,597,1509,0
1328,66,17,494,540,38,443,1705,0
1329,46,47,494,755,31,419,1867,0
1330,71,4,495,607,12,124,145,0
1331,90,1,495,78,63,798,244,0
1332,77,22,495,617,51,252,278,10
1333,63,6,495,208,48,714,1269,0
1334,23,21,495,886,62,28,993,0
1335,6,17,496,989,20,325,1137,0
1336,57,46,496,213,28,453,1248,0
1337,62,41,496,178,41,625,1020,0
1338,35,23,497,1107,3,71,1374,0
1339,46,2,497,13,35,109,853,0
1340,65,17,497,481,6,34,1114,9
1341,74,38,497,567,49,945,1061,0
1342,94,40,498,1056,62,759,329,0
1343,37,50,499,289,58,245,56,0
1344,19,40,499,646,50,81,1410,0
1345,63,45,499,381,52,355,329,0
1346,32,25,499,222,4,128,917,0
1347,61,27,500,778,17,563,588,0
1348,15,14,500,798,2,931,1055,0
1349,82,14,500,625,37,150,110,0
1350,54,8,500,622,8,102,280,0
1351,27,34,500,276,53,772,272,0
1352,90,25,501,1108,12,300,48,0
1353,74,18,501,345,52,327,761,0
1354,88,32,502,53,61,195,184,0
1355,85,13,502,836,54,777,75,0
1356,19,37,502,747,32,594,75,0
1357,49,9,502,840,42,458,1449,0
1358,13,12,502,71,19,488,449,0
1359,90,49,503,632,53,686,248,0
1360,3,48,503,207,37,580,809,10
1361,22,12,503,317,25,233,590,0
1362,28,24,503,347,1,689,1596,0
1363,28,15,503,969,26,53,694,0
1364,57,8,503,777,18,218,726,0
1365,98,11,504,1170,16,544,638,0
1366,88,7,505,202,52,850,883,0
1367,9,35,505,964,25,877,917,0
1368,65,31,505,556,45,885,1768,0
1369,97,44,505,1085,5,112,800,0
1370,60,45,506,640,49,18,1001,0
1371,67,22,506,1002,52,111,1005,0
1372,34,20,506,661,4,475,814,0
1373,80,5,507,646,61,603,1229,20
1374,88,21,507,1041,28,882,619,0
1375,11,42,507,946,54,195,1725,0
1376,22,20,507,1122,30,939,391,0
1377,33,30,508,374,41,780,1016,0
1378,13,46,508,660,46,896,1557,0
1379,81,14,508,1026,26,997,645,0
1380,94,47,508,880,47,786,275,0
1381,58,3,509,84,18,459,2000,0
1382,6,12,509,191,10,52,1021,0
1383,3,20,510,557,22,715,1453,0
1384,54,1,510,284,27,530,1441,0
1385,60,3,511,478,28,14,260,0
1386,19,38,512,737,28,169,554,0
1387,3,26,513,796,13,557,1583,0
1388,15,23,513,749,10,428,1998,0
1389,1,12,514,204,16,52,419,0
1390,15,32,515,651,25,501,1476,0
1391,88,36,515,977,61,566,467,0
1392,50,11,515,1032,20,129,461,0
1393,71,12,515,461,61,823,1718,0
1394,30,2,516,955,20,200,1822,0
1395,18,45,516,632,34,928,987,0
1396,39,19,516,272,63,839,1426,10
1397,58,6,517,327,28,695,664,0
1398,19,1,517,443,2,736,621,0
1399,74,6,519,860,30,1,538,0
1400,8,47,519,737,29,862,683,0
1401,68,36,520,35,43,410,1987,0
1402,88,23,521,24,18,2,1162,0
1403,70,27,521,203,26,657,162,0
1404,56,23,522,198,52,652,958,10
1405,95,49,522,552,3,547,168,0
1406,72,21,523,280,44,985,1268,0
1407,100,18,523,856,44,259,426,0
1408,6,6,523,532,43,860,1374,0
1409,22,28,525,458,3,836,498,0
1410,47,25,525,415,57,993,1807,0
1411,93,46,525,615,27,70,174,0
1412,82,17,525,722,10,774,1172,0
1413,97,10,525,862,63,245,873,0
1414,16,9,525,837,50,380,456,0
1415,37,3,525,1050,32,509,64,0
1416,37,14,525,755,22,611,1104,0
1417,72,8,526,688,41,581,1957,0
1418,44,2,526,64,62,922,346,10
1419,17,24,526,56,22,760,793,0
1420,32,27,527,819,25,515,1534,0
1421,55,27,527,667,43,407,1862,0
1422,43,20,527,1102,27,257,586,0
1423,38,38,527,1145,34,163,1673,0
1424,13,28,527,912,46,930,359,0
1425,8,12,528,896,32,724,1854,0
1426,43,1,528,875,46,256,1216,10
1427,35,34,529,609,53,263,1405,0
1428,78,32,529,566,36,834,1146,0
1429,74,2,529,586,36,378,1690,10
1430,37,34,530,388,11,674,303,10
1431,71,12,530,893,25,888,972,0
1432,27,28,530,80,53,605,156,0
1433,39,10,531,335,61,798,1477,0
1434,1,17,531,665,41,962,653,0
1435,30,33,531,1063,15,826,1392,0
1436,66,8,531,318,41,896,903,0
1437,37,49,531,374,4,362,1753,0
1438,60,44,532,334,25,986,74,10
1439,63,24,532,800,42,519,924,0
1440,73,30,533,607,28,343,58,0
1441,50,15,533,506,48,811,1180,0
1442,75,41,533,407,4,375,1095,0
1443,33,46,533,694,7,446,781,0
1444,39,27,533,1004,11,100,313,0
1445,15,11,534,605,1,417,1260,0
1446,41,23,534,315,28,105,1361,10
1447,59,7,534,1166,13,78,662,0
1448,75,48,535,559,53,852,810,0
1449,99,5,535,1079,28,240,322,0
1450,7,3,536,514,29,503,793,0
1451,11,10,536,336,44,933,1713,0
1452,34,49,536,449,19,818,1989,10
1453,23,35,536,468,49,370,1755,0
1454,6,50,537,1077,13,813,1052,0
1455,20,35,537,975,31,682,573,0
1456,97,25,537,448,45,215,31,0
1457,80,44,537,803,55,613,1342,0
1458,87,41,538,1038,47,739,927,10
1459,70,44,538,676,50,167,622,0
1460,27,1,538,392,10,304,660,0
1461,3,12,538,893,47,285,1010,10
1462,6,33,538,799,6,475,1858,10
1463,72,21,539,425,61,995,830,0
1464,18,11,539,995,64,768,1674,0
1465,87,14,539,250,3,871,593,0
1466,90,5,540,1046,20,167,596,0
1467,71,42,540,1127,57,980,1850,0
1468,57,42,541,3,26,248,330,10
1469,17,48,541,869,12,737,452,0
1470,80,23,541,805,6,564,1671,0
1471,65,30,541,372,6,474,52,0
1472,44,14,542,74,53,467,189,0
1473,55,28,542,5,27,730,1559,0
1474,57,5,542,211,30,691,1305,0
1475,93,42,542,1094,8,121,1565,0
