1875,49,2014
1876,59,2011
1877,92,2012
1878,331,2011
1879,68,2012
1880,1,2011
1881,345,2010
1882,231,2010
1883,115,2010
1884,268,2013
1885,37,2014
1886,102,2014
1887,110,2011
1888,15,2010
1889,341,2014
1890,86,2010
1891,92,2011
1892,46,2011
1893,177,2010
1894,231,2010
1895,81,2011
1896,165,2010
1897,281,2014
1898,20,2011
1899,251,2012
1900,184,2010
1901,253,2013
1902,321,2012
1903,13,2010
1904,31,2014
1905,196,2012
1906,84,2014
1907,314,2013
1908,74,2013
1909,18,2013
1910,349,2011
1911,163,2014
1912,365,2010
1913,278,2011
1914,365,2013
1915,173,2011
1916,96,2014
1917,188,2013
1918,192,2014
1919,44,2010
1920,236,2010
1921,301,2012
1922,33,2011
1923,297,2014
1924,143,2010
1925,4,2013
1926,126,2012
1927,236,2012
1928,31,2011
1929,270,2011
1930,170,2013
1931,232,2014
1932,113,2013
1933,293,2012
1934,251,2013
1935,319,2012
1936,174,2014
1937,240,2013
1938,36,2012
1939,160,2011
1940,360,2010
1941,112,2012
1942,24,2014
1943,279,2014
1944,283,2011
1945,253,2012
1946,14,2012
1947,8,2011
1948,297,2013
1949,37,2014
1950,238,2011
1951,86,2012
1952,153,2012
1953,155,2014
1954,322,2013
1955,279,2012
1956,258,2010
1957,212,2012
1958,319,2011
1959,111,2014
1960,267,2012
1961,319,2011
1962,86,2013
1963,190,2014
1964,327,2013
1965,264,2012
1966,328,2011
1967,283,2013
1968,175,2014
1969,306,2013
1970,59,2011
1971,102,2010
1972,275,2013
1973,318,2013
1974,13,2013
1975,50,2011
1976,29,2012
1977,331,2013
1978,170,2010
1979,143,2012
1980,187,2013
1981,243,2010
1982,363,2012
1983,139,2014
1984,198,2014
1985,92,2013
1986,365,2014
1987,303,2011
1988,47,2011
1989,206,2014
1990,86,2013
1991,214,2012
1992,278,2014
1993,154,2014
1994,300,2012
1995,103,2013
1996,187,2010
1997,141,2013
1998,69,2010
1999,90,2010
2000,364,2014
